2024-11-16 00:25:27 [http-nio-8080-exec-7] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:12:22 [http-nio-8080-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@47b5c84d (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2024-11-16 02:12:22 [http-nio-8080-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@2f1fc206 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2024-11-16 02:12:22 [http-nio-8080-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@1d64d395 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2024-11-16 02:12:22 [http-nio-8080-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@43d14b03 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2024-11-16 02:12:22 [http-nio-8080-exec-10] WARN  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@2a4f1494 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2024-11-16 02:12:24 [http-nio-8080-exec-10] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:12:26 [http-nio-8080-exec-2] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:12:27 [http-nio-8080-exec-3] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:12:28 [http-nio-8080-exec-4] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:13:38 [http-nio-8080-exec-3] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:13:39 [http-nio-8080-exec-5] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:13:40 [http-nio-8080-exec-10] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:13:40 [http-nio-8080-exec-6] INFO  c.example.demo.service.AuthService - Login success: email=contact2@ss.co
2024-11-16 02:17:17 [http-nio-8080-exec-4] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> com.example.demo.controller.AuthController.login(com.example.demo.pojo.LoginApiData,jakarta.servlet.http.HttpServletRequest) throws java.lang.Exception: [Field error in object 'loginApiData' on field 'email': rejected value [null]; codes [NotNull.loginApiData.email,NotNull.email,NotNull.java.lang.String,NotNull]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [loginApiData.email,email]; arguments []; default message [email]]; default message [Email required]] ]
2024-11-16 02:17:18 [http-nio-8080-exec-10] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> com.example.demo.controller.AuthController.login(com.example.demo.pojo.LoginApiData,jakarta.servlet.http.HttpServletRequest) throws java.lang.Exception: [Field error in object 'loginApiData' on field 'email': rejected value [null]; codes [NotNull.loginApiData.email,NotNull.email,NotNull.java.lang.String,NotNull]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [loginApiData.email,email]; arguments []; default message [email]]; default message [Email required]] ]
2024-11-16 02:17:19 [http-nio-8080-exec-7] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> com.example.demo.controller.AuthController.login(com.example.demo.pojo.LoginApiData,jakarta.servlet.http.HttpServletRequest) throws java.lang.Exception: [Field error in object 'loginApiData' on field 'email': rejected value [null]; codes [NotNull.loginApiData.email,NotNull.email,NotNull.java.lang.String,NotNull]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [loginApiData.email,email]; arguments []; default message [email]]; default message [Email required]] ]
2024-11-16 02:17:19 [http-nio-8080-exec-9] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> com.example.demo.controller.AuthController.login(com.example.demo.pojo.LoginApiData,jakarta.servlet.http.HttpServletRequest) throws java.lang.Exception: [Field error in object 'loginApiData' on field 'email': rejected value [null]; codes [NotNull.loginApiData.email,NotNull.email,NotNull.java.lang.String,NotNull]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [loginApiData.email,email]; arguments []; default message [email]]; default message [Email required]] ]
2024-11-16 02:17:20 [http-nio-8080-exec-2] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> com.example.demo.controller.AuthController.login(com.example.demo.pojo.LoginApiData,jakarta.servlet.http.HttpServletRequest) throws java.lang.Exception: [Field error in object 'loginApiData' on field 'email': rejected value [null]; codes [NotNull.loginApiData.email,NotNull.email,NotNull.java.lang.String,NotNull]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [loginApiData.email,email]; arguments []; default message [email]]; default message [Email required]] ]
2024-11-16 02:17:21 [http-nio-8080-exec-4] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<?> com.example.demo.controller.AuthController.login(com.example.demo.pojo.LoginApiData,jakarta.servlet.http.HttpServletRequest) throws java.lang.Exception: [Field error in object 'loginApiData' on field 'email': rejected value [null]; codes [NotNull.loginApiData.email,NotNull.email,NotNull.java.lang.String,NotNull]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [loginApiData.email,email]; arguments []; default message [email]]; default message [Email required]] ]
2024-11-16 02:22:06 [RMI TCP Connection(39)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2024-11-16 02:22:06 [RMI TCP Connection(39)-127.0.0.1] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-11-16 02:22:06 [RMI TCP Connection(39)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-11-16 02:22:06 [RMI TCP Connection(39)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-11-16 02:22:07 [RMI TCP Connection(39)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-11-16 18:39:39 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-16 18:39:39 [restartedMain] INFO  com.example.demo.SswebApplication - Starting SswebApplication using Java 21.0.2 with PID 25212 (C:\Users\user\eclipse-workspace\ssweb\target\classes started by user in C:\Users\user\eclipse-workspace\ssweb)
2024-11-16 18:39:39 [restartedMain] INFO  com.example.demo.SswebApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-16 18:39:39 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-11-16 18:39:39 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-11-16 18:39:40 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-11-16 18:39:40 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 54 ms. Found 5 JPA repository interfaces.
2024-11-16 18:39:40 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-11-16 18:39:41 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-11-16 18:39:41 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-11-16 18:39:41 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-11-16 18:39:41 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-11-16 18:39:41 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1919 ms
2024-11-16 18:39:41 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-11-16 18:39:41 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2024-11-16 18:39:41 [restartedMain] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-11-16 18:39:41 [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-11-16 18:39:41 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-11-16 18:39:42 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@7b298941
2024-11-16 18:39:42 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-11-16 18:39:42 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-11-16 18:39:42 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-11-16 18:39:43 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-11-16 18:39:43 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-11-16 18:39:44 [restartedMain] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-11-16 18:39:45 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 251d3e05-ae19-4d15-b421-8d2d010a0b88

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2024-11-16 18:39:45 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 4 endpoint(s) beneath base path '/actuator'
2024-11-16 18:39:45 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5c9e8a7b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@45b23e8a, org.springframework.security.web.context.SecurityContextHolderFilter@247fb95a, org.springframework.security.web.header.HeaderWriterFilter@70aeb9fc, org.springframework.web.filter.CorsFilter@44fa8e88, org.springframework.security.web.authentication.logout.LogoutFilter@1e4863e9, com.example.demo.filter.JwtRequestFilter@589b8e3d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3f7e0211, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@31346ddf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4e1cc545, org.springframework.security.web.session.SessionManagementFilter@49a1643e, org.springframework.security.web.access.ExceptionTranslationFilter@6548a13c, org.springframework.security.web.access.intercept.AuthorizationFilter@7e72da66]
2024-11-16 18:39:46 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-11-16 18:39:46 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-11-16 18:39:46 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-11-16 18:39:46 [restartedMain] INFO  com.example.demo.SswebApplication - Started SswebApplication in 7.537 seconds (process running for 8.219)
2024-11-16 18:39:47 [RMI TCP Connection(9)-127.0.0.1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-11-16 18:39:47 [RMI TCP Connection(9)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-11-16 18:39:47 [RMI TCP Connection(9)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-11-16 18:40:14 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 3 class path changes (0 additions, 0 deletions, 3 modifications)
2024-11-16 18:40:14 [Thread-5] INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-11-16 18:40:14 [Thread-5] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-11-16 18:40:14 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-11-16 18:40:14 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-11-16 18:40:14 [restartedMain] INFO  com.example.demo.SswebApplication - Starting SswebApplication using Java 21.0.2 with PID 25212 (C:\Users\user\eclipse-workspace\ssweb\target\classes started by user in C:\Users\user\eclipse-workspace\ssweb)
2024-11-16 18:40:14 [restartedMain] INFO  com.example.demo.SswebApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-16 18:40:15 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-11-16 18:40:15 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 14 ms. Found 5 JPA repository interfaces.
2024-11-16 18:40:15 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-11-16 18:40:15 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-11-16 18:40:15 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-11-16 18:40:15 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2024-11-16 18:40:15 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-11-16 18:40:15 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 548 ms
2024-11-16 18:40:15 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
